"iso","Year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"CYM",2005,9.16049788889550759,2510.510446142952232
"CYP",2005,34.65057255668592338,8141.281768541807171
"CZE",2005,25560.176409985878294006,11065313.4332099943698554
"DEU",2005,39738.501542972115202676,17839728.562394544867253
"DMA",2005,52.32315261490851340,30297.894041007107532
"DNK",2005,9048.804002809557543929,2510213.887121979229551
"DOM",2005,25088.10482561743931449,10223153.526548698687668
"DZA",2005,4469.568628560428560844,1222985.401445193490129
"ECU",2005,40379.26472978833008388,22883904.621069471322457
"EGY",2005,52.65109406151122289,10825.543146456043631
"ESP",2005,48955.001046478699267879,13355137.5711105218803115
"EST",2005,14818.213453448510993729,3625860.9145701406966795
"ETH",2005,15868.63340623078566533,6501092.911968683051181
"FIN",2005,230333.520632369335735411,45045192.7510387651746233
"FJI",2005,1665.63731883568416527,911882.398252466298079
"FRA",2005,46390.591050993754783936,19024129.28846156773642227
"GAB",2005,17699.01808255234208726,10680262.832075935925536
"GBR",2005,8872.532131757019923330,3585897.512469925122520
"GEO",2005,548.999496438125849446,203104.558246086620767
"GHA",2005,41346.40078092725535678,17543312.8435018425884143
"GIN",2005,14580.93563187633623360,4972792.707363416121380
"GLP",2005,223.08018623572793576,85699.026423018972424
"GMB",2005,5.54473931644696669,1740.241305052441685
"GNB",2005,3928.18624821674049715,1320997.572911713778625
"GNQ",2005,1608.55150566661780940,982967.534492199962230
"GRC",2005,4180.682541744384474441,992735.888050055248858
"GRD",2005,47.48766736397907444,25759.464647394430492
"GTM",2005,100829.28972463179827104,40329375.313691754905163
"GUF",2005,2840.65331182095388707,2115825.826405158323066
"GUY",2005,5832.15395640451265198,3774665.185151769913769
"HKG",2005,8.76826127149751329,2788.8369022106307677
"HND",2005,40471.66286401252290335,18358068.258412332257784
"HRV",2005,2747.170450849429375510,1152395.9184111325778034
"HTI",2005,2033.24090064948541766,778094.690460426834480
"HUN",2005,10398.145461568813575270,3751126.4870315369312355
"IDN",2005,1182441.78450059227141314,901923225.7986992335878913
"IMN",2005,10.69349067251792439,3177.456983280483477
"IND",2005,62504.67384715987467938,30857132.963016684699284
"IRL",2005,8093.547856070857185278,3540934.232035133130067
"IRN",2005,173.021953404937417851,40866.91491460047140107
"IRQ",2005,4.556405289441107374,1056.0897526515489189
"ISR",2005,137.28609790343329377,31470.563670840166567
"ITA",2005,10896.061014567918703755,3096331.4494081445680973
"JAM",2005,7597.85675632025261121,3831555.056716611355284
"JOR",2005,0.06540410015082093,14.532510419464522
"JPN",2005,36385.890713426175324218,15016499.9005781038128717
"KAZ",2005,3166.542801207238098775,860165.0120933454700676
"KEN",2005,12745.43286096448479306,5426395.550218288244175
"KGZ",2005,82.05093487968838436,22174.368211223283703
"KHM",2005,64649.35026077491626110,35022345.6681503561146584
"KNA",2005,18.90325367895859752,8156.626076594081396
"KOR",2005,8922.221204001492006748,2538189.0996092201122134
"LAO",2005,68327.27623630948821111,37856812.621210259878587
"LBN",2005,300.13519423628880129,73557.172680380245462
"LBR",2005,11323.80671307406386947,5223002.503681602030499
"LBY",2005,21.82575351424108471,4190.34209439738678
"LCA",2005,53.96006044740979528,25643.740633479018024
"LIE",2005,5.53224985793015951,2607.555326404636212
"LKA",2005,4682.15336473304867435,1883097.020181963164001
"LSO",2005,2.01343706509338279,377.715283740506787
"LTU",2005,20384.543333327747824279,5792159.848283614220870
"LUX",2005,67.949173435925971373,32999.208284119009854
"LVA",2005,40712.260751775532032918,11211721.5269883108835335
"MAF",2005,4.9065440160609204,1513.32256318130374
"MAR",2005,1526.38000858613054080,392058.4706181800378896
"MDA",2005,109.776083010494391630,29491.7069030522106720
"MDG",2005,93628.14995909878050587,42954862.868166442236206
"MDV",2005,3.59741944296645275,185.184234844676384
"MEX",2005,206855.71614980011438129,69939840.16731569661064475
"MKD",2005,1306.678319991443596706,464417.864759078746235
"MLI",2005,83.21800502110152439,25570.565539299112256
"MLT",2005,0.37524490157983976,89.495281802370631
"MMR",2005,91847.19124585204761864,50088364.9720131553008424
"MNE",2005,172.286259257605260934,77449.225316432994304
"MNG",2005,7466.825739628987736634,1626158.2903861349214375
"MOZ",2005,150558.13881523042548038,50694124.5135042098204577
"MRT",2005,0.07390090465928399,11.650008070941453
"MSR",2005,24.34238822503228896,13700.52598122902512
"MTQ",2005,204.77384899900134394,97736.706017640356859
"MUS",2005,174.21122237030162073,79583.085895925264416
"MWI",2005,9445.00871853590756192,3156650.936789104308554
"MYS",2005,375419.86299066253156831,222655297.557479166256683
"MYT",2005,34.30775128749622049,16227.004896629019125
"NAM",2005,64.32429262033423954,10047.083187271168857
"NCL",2005,1471.68691331047117126,611709.959801551642133
"NGA",2005,13279.89910020509698771,5053490.203207931446304
"NIC",2005,95150.05187798525206779,47341330.939127116098822
"NLD",2005,1472.038061727328392381,554491.947347329388288
"NOR",2005,24918.837518612000200072,5269418.5902191294733910
"NPL",2005,2758.31949392432600823,1655001.518207670988740
"NZL",2005,52519.237879877347431232,24507308.447972092602527
"PAK",2005,948.18277633455923956,322731.318139555931432
"PAN",2005,12349.22332500564575023,6541993.073306387355957
"PER",2005,163023.13774441082363139,100484044.267765596148728
"PHL",2005,49781.58481480390402416,28889083.3875718233468161
"PLW",2005,43.40984524105004835,31457.718810393418788
"PNG",2005,39021.21608219092202099,27789516.947725695906472
"POL",2005,82378.570665854924396350,27348424.406666100719405
"PRI",2005,1288.00731450785226724,582747.387007859167339
"PRK",2005,16528.514229979915496000,4316347.4793794984011993
"PRT",2005,38934.425151016659200680,9555518.8127084016378325
"PRY",2005,262650.76398202237156314,61898348.528311768984139
"PSE",2005,0.45677334553605397,84.220693576717313
"REU",2005,225.32395660248040512,119764.328391731718377
"ROU",2005,19418.213769648950081406,8371027.1690890931850369
"RUS",2005,1589993.161949573328023819,385231352.1316631758104349
"RWA",2005,821.92294211358974968,354157.258399579264265
"SDN",2005,100.18787363852420586,24393.499466885330856
"SEN",2005,71.58203072295332084,20845.814266759939833
"SGP",2005,82.29476475483135153,30383.670820161443841
"SLB",2005,6549.42591057485585731,4928789.492639602425668
"SLE",2005,6872.40483847338268595,2758125.742346285781005
"SLV",2005,5880.54643120330213388,2321950.264750489774777
"SMR",2005,0.167247595987427456,30.827816501101032
"SOM",2005,271.91123886689631827,47218.641855677006288
"SRB",2005,1550.573727835188420845,646460.778885621748324
"SSD",2005,10566.19773014724638154,2505630.9345508472483335
"SUR",2005,3512.14450277980647527,2398798.130875304222918
"SVK",2005,27674.414933255268130788,11618947.521094112590170
"SVN",2005,1950.954261724592713995,895118.680953996076688
"SWE",2005,248560.168671153238711472,53632601.3844868647230965
"SWZ",2005,4535.09630084358912863,2424668.183899535722723
"SXM",2005,3.58881176201585564,873.75456483837146
"SYC",2005,0.15184408935656678,40.917310400475565
"SYR",2005,791.807629942227979324,124850.5240709313277995
"TCA",2005,22.25030443210172198,3626.676640275957938
"TCD",2005,472.37270292635888963,129610.545185680193547
"TGO",2005,2047.96558756748101537,660500.536656759467024
"THA",2005,84287.06004261163211601,45570312.3598137142648980
"TJK",2005,28.53926538835055629,7381.700546400257964
"TKM",2005,30.532779796655286115,9030.8661220965473984
"TLS",2005,1311.30811823751285122,741292.871507057541952
"TTO",2005,1228.86395565485123644,583236.138813298914667
"TUN",2005,632.972946278480499751,178207.743319167449797
"TUR",2005,20410.602625432956833019,4843219.3788047963520634
"TWN",2005,1522.31502026400299955,767885.4207899925354098
"TZA",2005,91583.41418902159381689,29405979.397011257381268
"UGA",2005,29172.07693396661706777,12707180.068163753291477
"UKR",2005,36558.454164114269252812,12422386.7109180092888870
"UMI",2005,84.49769212775364,0.0
"URY",2005,15919.04661503162485695,6422829.6376187059535305
"USA",2005,2691182.311886301443996911,813813028.6575972499562074
"UZB",2005,21.18575015675384519,5348.669404513283602
"VCT",2005,16.63506363128895436,8993.969973165212613
"VEN",2005,94967.00676625685824514,37257354.3321760773510062
"VGB",2005,3.72742207857752633,1430.51027249425041
"VIR",2005,20.30460963420272058,6914.570398639125251
"VNM",2005,102211.11878170193639674,55847017.049662568005765
"VUT",2005,254.48326712350574625,144125.263091702954719
"XAD",2005,0.19043937476995445,42.479752460579615
"XCA",2005,6.98901279016048513,300.831471865821934
"XKO",2005,313.831703488962573252,134955.210383394101947
"XNC",2005,3.65424401435550257,832.039711146624626
"ZAF",2005,104652.34636227057025185,58289701.1991874267876060
"ZMB",2005,57518.16135385997350208,20205514.569379516133021
"ZWE",2005,11748.83515301767766607,3939142.921579171592049
"ABW",2006,0.22548696056369676,41.789536856420535
"AFG",2006,152.084535921132017015,42950.898966484949309
"AGO",2006,76940.42602869850142593,22556112.231700226615705
"AIA",2006,1.31715659843525489,243.739619582436452
"ALA",2006,100.14456159329834695,23307.187867292956141
"ALB",2006,962.706292413959820172,398056.411359646573663
"AND",2006,6.624548271168097565,2691.409470493637293
"ARG",2006,316447.228385720873988798,71798190.7347974279241308
"ARM",2006,129.749066650780152431,40215.567808290828096
"ATG",2006,61.15211599683788657,18374.384083371617699
"AUS",2006,186303.939364445416771512,44560711.2425007875729492
"AUT",2006,12583.533393476387292765,6023858.9391028411851855
"AZE",2006,525.201462694286451530,143513.535462758829708
"BDI",2006,343.56762572613505195,117794.983491604024981
"BEL",2006,6916.084248771540741806,3449907.682299726854999
"BEN",2006,1794.80449798088151599,538458.583320626912030
"BES",2006,6.90050228867197152,74.817331695698785
"BFA",2006,4.75707136457309828,1175.134920944414019
"BGD",2006,6862.82126297306286932,3302550.461413819369524
"BGR",2006,5171.123840833294144028,1770580.3164453250006425
"BHS",2006,1015.77394435995450170,230374.322291602156632
"BIH",2006,535.968834797152495484,233906.330332346417429
"BLR",2006,42269.352713728844001844,13143194.8996836707219607
"BLZ",2006,4269.73522438266112190,1914931.930435472589325
"BMU",2006,0.06530198176757905,24.885326163731285
"BOL",2006,216314.82152919623038820,98877188.600500562690362
"BRA",2006,2876804.74696718565303264,1464729178.0214555069057435
"BRB",2006,4.12233459845329139,1217.757220185232175
"BRN",2006,1013.51442523371004915,700049.347204316022239
"BTN",2006,622.87288308412949271,384070.4117293360346375
"BWA",2006,40.10784403646185118,6649.943903265900061
"CAF",2006,57883.22092814246456161,22046699.499045437898289
"CAN",2006,2406190.736301954715362698,431340625.5057857039671538
"CHE",2006,2048.850495925478231424,1030050.282546000623003
"CHL",2006,91923.239390253824060755,31531002.958728451573385
"CHN",2006,575232.887038212015735644,226898363.3623228577882390
"CIV",2006,97775.24078662697086149,39946131.856851921089681
"CMR",2006,35986.04110763776305449,18877565.3631828447586565
"COD",2006,453170.61281197458180789,261646264.417862717212005
"COG",2006,22153.93810149495282033,12494052.180070350499996
"COL",2006,189963.60168666266714588,98473072.2501264925679088
"COM",2006,12.96365992973286100,7525.197143147866015
"CPV",2006,6.02424713350830366,0.0
"CRI",2006,10059.47496260058455373,5088477.281453768211750
"CUB",2006,12305.08782211773884028,4287837.403851174853377
"CUW",2006,3.46068136352903960,707.184103523162803
"CYM",2006,17.95942012774497680,4629.406018715024815
"CYP",2006,58.60322573994558808,13910.085959007535026
"CZE",2006,8606.687254422111297934,3763938.122677140542163
"DEU",2006,42652.884868818850868758,20110415.5479780719772945
"DMA",2006,25.38270162412470678,14710.016663525639072
"DNK",2006,5213.706718985463523440,1486290.5125654061654584
"DOM",2006,13413.91539972909782412,5225363.997368974396490
"DZA",2006,5415.39407352878991550,1522473.8224221553553140
"ECU",2006,35602.59677240297101862,20392778.8896350444533695
"EGY",2006,38.12591038667835960,8286.535791388703677
"ESP",2006,72719.077323397280869959,21540850.5569019293551675
"EST",2006,21731.766073141835401655,5344564.949256031246196
"ETH",2006,12075.93886344250724535,5417117.227358722470451
"FIN",2006,182294.821846625914496739,35632094.9554453859043320
"FJI",2006,1874.41880590584423237,1021300.417299155539326
"FRA",2006,55049.474361432498922564,23533225.5002088848211775
"GAB",2006,19300.76155673907781555,10801118.509614717455034
"GBR",2006,21053.477904721367349520,7903378.9071912051023135
"GEO",2006,531.353052568266285049,196036.069018130981268
"GGY",2006,0.15125231431424900,34.32067763767961
"GHA",2006,27136.10602603916075290,11587131.011101964933733
"GIN",2006,15305.72412626654292543,5680544.412068386587020
"GLP",2006,62.26845623003613727,24963.237573333167928
"GMB",2006,6.29441537332852909,1441.909869265087029
"GNB",2006,2018.27363047647228607,688936.0831833508042675
"GNQ",2006,1255.61553886709982922,778525.726303316517113
"GRC",2006,7345.970169766481358732,1492898.596674981339268
"GRD",2006,31.53202039362565933,17151.776859867548880
"GTM",2006,52558.40356379367077734,22760049.564054042941034
"GUF",2006,2534.97068972515101803,1948463.142245845115015
"GUY",2006,5933.77023800844459894,3854615.910791514574820
"HKG",2006,20.81847235167876346,5858.672321004868227
"HND",2006,41630.86208799663539544,18747228.777569383414504
"HRV",2006,2204.198906514140478133,908079.991265968608175
"HTI",2006,1162.83978557024174406,448195.110957747289943
"HUN",2006,7989.934710272315064482,2940209.276708179700558
"IDN",2006,1433150.23419093916243490,1000527653.4143846257135723
"IMN",2006,26.244475032734658074,8965.233528530326453
"IND",2006,67410.50808351300658742,32225329.1194232249731740
"IRL",2006,5248.275462486570284127,2379562.590399179079101
"IRN",2006,140.788850764735693686,33388.4381918211525645
"IRQ",2006,6.24004359794713787,1488.614199444083162
"ISR",2006,132.22768038067008403,28276.925059273889689
"ITA",2006,8901.865352197117434094,2413807.675530499171702
"JAM",2006,2797.68366767749086825,1356050.836904733563269
"JEY",2006,0.20268790583549196,59.948586718175965
"JOR",2006,0.7835791415624555,157.81076779332173
"JPN",2006,38974.453828151974257622,16337126.4092788852683933
"KAZ",2006,3142.037633788323399169,802424.1700861822173965
"KEN",2006,20656.43878293256358272,9659897.460181208506853
"KGZ",2006,110.58315986915483025,30268.259805793141252
"KHM",2006,80507.19540113595355192,44920978.099375430247745
"KNA",2006,20.45444530142390943,9190.474817916800276
"KOR",2006,10148.495214439328130601,2974628.358157210262027
"LAO",2006,122677.87988354670465501,66460898.676619295604273
"LBN",2006,148.81790494831532201,36271.604618387707194
"LBR",2006,36221.24298092014922832,17092727.684165284852404
"LBY",2006,16.30246551179790827,3505.1854654105098168
"LCA",2006,98.11695233854658752,51338.692003741167281
"LIE",2006,11.59810536801506612,5399.010616212016802
"LKA",2006,7730.47343640980077817,2955024.653314082418667
"LSO",2006,2.42562026557194294,741.532972280691181
"LTU",2006,17449.726870589235441398,5119652.832596567265416
"LUX",2006,365.988804221261340902,184035.449497355877771
"LVA",2006,38893.503253499062652069,11012331.131698126702011
"MAC",2006,3.49832494029493985,3.8760689732195415
"MAF",2006,2.6363196108689908,822.9671770448612
"MAR",2006,2221.77691956203941478,626074.8260126279475467
"MDA",2006,173.201520998010343583,48397.893249083636852
"MDG",2006,71034.03765642468720436,28323023.391837185822268
"MDV",2006,3.90637808132623660,140.555643137260712
"MEX",2006,179043.66593585245565061,61592465.20092846569699495
"MKD",2006,2042.132596788184651842,774722.788031915687568
"MLI",2006,103.70893658618193973,30435.080071100943026
"MLT",2006,0.62588531299045144,152.978032916258612
"MMR",2006,127464.14150155936872083,66812362.833217450439091
"MNE",2006,175.546173954167910218,67995.490013830809765
"MNG",2006,13249.214446070764709099,2930440.768185510135679
"MOZ",2006,172223.89748935807620182,59923126.251153799033742
"MSR",2006,12.61260458221936637,6770.624612543289590
"MTQ",2006,91.17823278162475772,43307.612257796107531
"MUS",2006,142.48742232745242551,64106.565575505093708
"MWI",2006,5563.04899639746277967,2250568.393315481286866
"MYS",2006,333901.39493923689487165,205492406.4767962810670553
"MYT",2006,41.58675273683642144,20487.188267515889769
"NAM",2006,17.04099671900943914,3740.826853570981338
"NCL",2006,2134.53256070259249346,908157.407761742431379
"NGA",2006,26167.55795023765520857,9935183.171074881916875
"NIC",2006,38875.45820384130323879,19912312.405240292977409
"NLD",2006,1482.347280904347718196,585689.710353704936816
"NOR",2006,40648.512858677487526456,9076876.3202426911243053
"NPL",2006,3255.01002893125742199,1872107.501826266157662
"NZL",2006,61671.657107168061085040,29760865.743465267437815
"PAK",2006,1345.32010966294639854,486981.411239387806427
"PAN",2006,34322.71157289782287293,17568304.673182476085038
"PER",2006,88915.88443692381739623,55897619.911643675712500
"PHL",2006,57428.52504839869376217,33496830.0052250132381745
"PLW",2006,34.86713968913432544,26782.441209117390403
"PNG",2006,56388.40530135599029139,41005231.0062380735776643
"POL",2006,37680.337094137979193347,12396794.3732520912632065
"PRI",2006,1242.99838644723570009,586303.649542032690258
"PRK",2006,12580.251427103132464386,3677489.248572414225427
"PRT",2006,42566.300623308031666132,10387241.7215589450737119
"PRY",2006,148256.36100511650621960,34404030.965871600079425
"PSE",2006,0.72341552839307362,160.280805273981155
"REU",2006,628.89648764239943662,331885.000980273902282
"ROU",2006,13066.519230668443354844,5689119.3293296111581803
"RUS",2006,2233420.157884232404033424,484735197.9091744799923763
"RWA",2006,745.53289974647777202,322411.844197325127470
"SDN",2006,4.15066451376080812,739.924561132229749
"SEN",2006,41.24825584626255056,11437.410903919049359
"SGP",2006,56.06806504195293344,23012.616573576280134
"SLB",2006,5068.41963996714728560,3840120.406107029844281
"SLE",2006,28525.92839565413244228,12080065.972189765029864
"SLV",2006,4604.31479461580090212,1776910.410415662865907
"SOM",2006,118.51669685402501471,23187.594192230186486
"SRB",2006,1891.223049295119929512,806154.679024524613328
"SSD",2006,8963.29812311637630054,2190278.804000473882596
"SUR",2006,3404.35021551399370002,2413860.575199736633055
"SVK",2006,8022.866910631990036618,3551571.088079297626351
"SVN",2006,1246.118948322501332504,573933.6918973543162125
"SWE",2006,249126.080102901248703978,52863635.6520696067315828
"SWZ",2006,9431.39999547188734037,5106760.608434900858638
"SXM",2006,2.27071644573012288,499.72061320586397
"SYC",2006,0.15181821660480907,0.0
"SYR",2006,280.751557340178982845,63948.032170283880433
"TCA",2006,4.57794586605364166,889.181757476927666
"TCD",2006,2981.89700906929863465,802705.606268593650331
"TGO",2006,1687.80643043252387400,529221.737593370561644
"THA",2006,99820.57963343804788517,52006927.909245880123295
"TJK",2006,19.43307663707924554,5651.325313470979686
"TKM",2006,13.62915282636057236,3263.240056855408948
"TLS",2006,2929.09219864900109650,1657916.447863074336121
"TTO",2006,1755.82523587485692560,813890.241680180836176
"TUN",2006,353.735251646811914198,96982.355152984010119
"TUR",2006,25884.823812201444805389,5933264.5584047518609091
"TWN",2006,2076.72250226415755502,1054557.6647093621805406
"TZA",2006,85295.84419366817740678,26138932.4167876448100985
"UGA",2006,28448.19802560369904083,11907565.172946375310203
"UKR",2006,42130.108729595542968003,14439559.4927506057500016
"UMI",2006,0.07309477526366773,0.0
"URY",2006,21029.27939856732558934,9638558.938517019788112
"USA",2006,2605664.475894853679865663,831658966.0480429225774245
"UZB",2006,53.079675285438982570,13369.4278624025093951
"VCT",2006,10.49410676333235515,5506.764537054358895
"VEN",2006,85490.75853768475805392,33518483.667200620931910
"VGB",2006,2.77711908891279953,986.897622473673793
"VIR",2006,73.80593740273267001,28396.953381454999052
"VNM",2006,78777.19252676683431762,44456427.968480972619878
"VUT",2006,219.12138676983814411,122578.678356324587459
"XAD",2006,2.09775733148642590,509.164922518980435
"XCA",2006,8.970921928897749134,801.559573248943167
"XKO",2006,519.987044479723763208,237246.117235260442530
"XNC",2006,15.89387124443987568,3921.753780161676187
"ZAF",2006,104943.27066732397683462,58377953.143380297943706
"ZMB",2006,40500.90119540673114482,14180162.071874463605592
"ZWE",2006,14883.27679420142866464,5636678.173587520613248
"AFG",2007,252.841662036832309900,74002.098756299369214
"AGO",2007,145286.71261893445654145,47867669.707046050914191
"AIA",2007,8.63554887015358921,1665.850329501666937
"ALA",2007,247.946072347936747462,58803.869537638343878
"ALB",2007,5225.026688465061375652,1537004.075400236522357
"AND",2007,2.16905929217676887,989.701191701973502
"ARG",2007,425345.267764018591982362,85309835.1814366930799639
"ARM",2007,54.536415663540825156,17000.577459008597725
"ATG",2007,37.15782874044215293,10441.741430692110221
"AUS",2007,372716.784111243280409778,76654637.6510169499053005
"AUT",2007,31669.689927642734634989,15354764.441529831756908
"AZE",2007,507.557225265196867181,137144.7190899938007535
"BDI",2007,1861.68687088229012379,669738.238521132304789
"BEL",2007,5985.14253402897715881,3035627.766657919951686
"BEN",2007,4659.69906216465406648,1532750.527376812153569
"BES",2007,0.66091671439454053,108.988944838728695
"BFA",2007,2.86808460586752150,760.348482000784884
"BGD",2007,3995.10262374729066932,1906052.728284031079762
"BGR",2007,9557.281924948160402236,3277527.7785962309837005
"BHS",2007,604.80767160374830157,161358.067940719499155
"BIH",2007,2681.522458505609707406,755376.011015461698883
"BLR",2007,32656.750225812281877334,10390735.2072928753886005
"BLZ",2007,12263.60319589746761986,5657255.742688567180432
"BOL",2007,189952.92014924640846274,91680958.896871512140890
"BRA",2007,2621820.17792645989012304,1283804352.0934731460998265
"BRB",2007,31.62823710094337409,10916.993224939123509
"BRN",2007,1564.83281504794066934,1020427.353770023524382
"BTN",2007,508.22072905696018119,288760.723936411678500
"BWA",2007,33.55963859118789594,5741.0027320257965277
"CAF",2007,37308.15625985496060676,17792011.8222689135594625
"CAN",2007,2117900.170313483091615537,420001972.5143027470148747
"CHE",2007,1852.248351653086771059,935395.704875661365996
"CHL",2007,121652.328860782385671568,41503795.941706153095845
"CHN",2007,652978.712201288370840748,286710178.5487693546872133
"CIV",2007,90855.54001325780873590,37348204.853461743509857
"CMR",2007,45916.05230572695795709,24647526.488651616336437
"COD",2007,462903.28761136674008610,266389403.126141934267047
"COG",2007,29764.68795200104860657,15988238.720516825492353
"COL",2007,269029.28637287822617174,145498593.886245967302075
"COM",2007,77.72839324685540727,39427.689169523333953
"CPV",2007,0.59177118146428870,0.0
"CRI",2007,11447.87329116878339647,5761087.908912860357491
"CUB",2007,7873.76079835565163859,2561844.906117338120659
"CUW",2007,4.21289018005892822,871.659944451144571
"CYM",2007,17.86412730717348633,4398.349399064671272
"CYP",2007,778.23927838076573569,113561.078369624430638
"CZE",2007,21325.094843921876886191,9695823.4950174195969425
"DEU",2007,93223.625022611544165050,46400040.3474679420264383
"DMA",2007,40.30000140916126513,23388.346186509002989
"DNK",2007,4381.407303644896261800,1287739.7685956385358675
"DOM",2007,16059.06185619241162993,6454955.060026398134635
"DZA",2007,5201.556583046711164104,1488680.5677037498104887
"ECU",2007,60539.50436843096563295,33603395.336837362772313
"EGY",2007,78.27013988806507674,18006.237592308737065
"ESP",2007,60256.316847673354839287,20184855.9578679362449859
"EST",2007,16188.595067139903999110,4161791.8091411098557746
"ETH",2007,25608.57311327926740461,12090063.698539401585411
"FIN",2007,151914.877908341621542094,31361352.7480352651548946
"FJI",2007,2148.46709783775477892,1141608.323540575874310
"FRA",2007,49246.173174415951057982,21922594.2443132498013523
"GAB",2007,16501.47574793842597730,9869632.455278455048052
"GBR",2007,31222.419594951191150405,11855028.105520935462000
"GEO",2007,992.446000076628683767,348214.120815890051303
"GHA",2007,40172.37055943941777128,17616642.951375689741468
"GIN",2007,33821.27135082568449684,13241403.463505497687902
"GLP",2007,158.30311890428226480,63884.044877000699709
"GMB",2007,49.60546797640377853,10936.71147588621083
"GNB",2007,6044.02762128875071012,2082621.341134785343854
"GNQ",2007,3141.52725152519307712,1831087.004724934401567
"GRC",2007,46061.556959814171276198,6562633.272832678986654
"GRD",2007,67.81289337322848926,38042.320469201208264
"GTM",2007,126556.72461972905165988,55376808.941654118097745
"GUF",2007,3328.10883444343634954,2509847.263505773931699
"GUY",2007,5249.63206042204295014,3408676.133952416583054
"HKG",2007,29.58773663783619797,6079.797974959208432
"HND",2007,42412.38495594893222315,19121219.173455485672897
"HRV",2007,3237.112404460940996466,1273416.045684575910906
"HTI",2007,2077.21167648184967427,790986.141601947981238
"HUN",2007,9361.071277141020933287,3450864.9161961463392865
"IDN",2007,1387625.29248694827548178,1031428132.0980010426496610
"IMN",2007,30.388384622626274775,10062.378691739565122
"IND",2007,73906.51985678569362323,35499253.384095839672650
"IRL",2007,11681.901580886100382865,5069676.128565458439760
"IRN",2007,131.059276322401185060,31070.715074018883679
"IRQ",2007,10.32854485658853190,2525.509833658870587
"ISR",2007,47.96047012407700128,10836.5455866896704483
"ITA",2007,11590.055713960641629510,3265163.1814154124075851
"JAM",2007,1269.91525929930849384,619194.895754624136929
"JOR",2007,0.39192569674802468,81.960758903699115
"JPN",2007,45585.778159296155937094,19559080.3533982763131569
"KAZ",2007,4605.437639403289465324,1178600.18947098096413045
"KEN",2007,26102.96008148249051173,12839409.807442152834140
"KGZ",2007,107.429333463101912206,29130.434773165031862
"KHM",2007,77676.05563456245291605,43094365.042091954786550
"KNA",2007,12.28689484910716027,5684.470425604921631
"KOR",2007,8096.166334528737664716,2465306.7596656701237369
"LAO",2007,132995.12583232837989760,72762094.345410784770719
"LBN",2007,273.03032151796132132,70947.100512326942725
"LBR",2007,44282.08227644973633076,21572248.129011886447924
"LBY",2007,4.29091529815550751,880.681453062038433
"LCA",2007,48.57569600167001166,25424.194936743851956
"LIE",2007,8.43393201660441564,4734.545768408259292
"LKA",2007,10241.81995895099747340,3451204.083170334183798
"LSO",2007,3.01869057675028367,796.771155530094619
"LTU",2007,16036.749411470832301196,4888817.133178804055179
"LUX",2007,502.23257465592053751,261664.728036183141984
"LVA",2007,36128.753704248940648181,10519000.8049582143079725
"MAC",2007,4.42678233977296887,9.303157074257584
"MAF",2007,2.7095450124662088,749.03873955175600
"MAR",2007,2513.07049537760968881,698487.0750884324767992
"MDA",2007,236.262822165774048666,64199.889835591675254
"MDG",2007,188580.08889702917532000,88666993.169719379575946
"MDV",2007,6.19346760024180905,207.379928477095694
"MEX",2007,218600.75424724406706809,78836556.2969997400117747
"MKD",2007,3862.343733110187359271,1125825.4302358679417315
"MLI",2007,125.08522385794654694,37214.679859438483923
"MLT",2007,0.81383764453129275,211.557928897050644
"MMR",2007,146598.31829907034739997,78840399.926435647056231
"MNE",2007,1051.424388988181415598,344387.413857227321322
"MNG",2007,48081.704574595776156346,7683140.7991706136684942
"MOZ",2007,138492.60656505820892273,46172195.156933761357586
"MSR",2007,10.47386602866697820,5382.620442579399014
"MTQ",2007,155.67514304321081133,79857.185098013484444
"MUS",2007,131.71048106369043689,61171.919008658219304
"MWI",2007,7494.46104183002579816,2873573.237726785709809
"MYS",2007,405158.51252412454149603,267607761.9010977769303787
"MYT",2007,20.04483602260736463,10481.915798615129731
"NAM",2007,80.07489581560338655,12563.229327774009243
"NCL",2007,975.11347330660519938,403875.445666483270059
"NER",2007,0.07517093560003912,6.657034641646177
"NGA",2007,24572.53018412532368129,9891363.298026837875566
"NIC",2007,88499.91150330532873087,47233706.900665117508142
"NLD",2007,1646.094034667705402394,676936.159587284203586
"NOR",2007,31841.16195033711721758,7139755.411587684152388
"NPL",2007,3465.50226913817401093,2018917.0589884352544764
"NZL",2007,62642.623405361401815870,30216683.113059323426833
"PAK",2007,1123.46310421042970101,382406.046110276548944
"PAN",2007,20644.52749151664249633,10655855.092561869791645
"PER",2007,115742.77874036686676663,73675091.308630345002607
"PHL",2007,66498.02542143022476524,38817353.1342292901711383
"PLW",2007,90.63736881960717954,67938.704529989670805
"PNG",2007,49173.00345922230465750,36530539.3067854920290142
"POL",2007,57310.996582617359338221,19859661.6018443506141965
"PRI",2007,1037.45105638192532307,481324.416889940670413
"PRK",2007,13289.301162021791012967,3848011.858816891039344
"PRT",2007,36321.938748198868725958,11417393.459357631532048
"PRY",2007,426216.13022158149913912,97702444.284932507098238
"PSE",2007,1.17988217138897089,258.395828677131938
"ROU",2007,38081.926098487526674621,16531197.7339552217717065
"RUS",2007,2338922.593667481088508357,497445391.0487653931842555
"RWA",2007,1429.97672468486905505,622259.108159929574392
"SDN",2007,184.9207849258977028,47052.17524736256977
